No,Năm,Tháng,Khách Hàng C2,Khách hàng C1,Tỉnh,Sản phẩm,Số lượng,Doanh thu,Nhóm sản phẩm
4559,2019,Mar,LDG-173,LDG003,Lâm Đồng,MPT,5.0,24511832.32,Insecticide
4560,2019,Mar,LDG-173,LDG003,Lâm Đồng,MTL,3.0,24696312.192,Fungicide
4561,2019,Mar,LDG-173,LDG003,Lâm Đồng,MPT,4.5,22060649.088,Insecticide
4562,2019,Mar,LDG-173,LDG003,Lâm Đồng,MTL,6.0,49392624.384,Fungicide
4563,2018,Dec,TGG-143,TGG013,Tiền Giang,MTL,7.0,57624728.448,Fungicide
4564,2018,Dec,TGG-143,TGG013,Tiền Giang,JN,2.0,9869259.52,Insecticide
4565,2018,Dec,TGG-143,TGG013,Tiền Giang,MTL,18.0,148177873.152,Fungicide
4566,2018,Dec,TGG-143,TGG013,Tiền Giang,MTL,16.0,131713665.024,Fungicide
4567,2019,Mar,TGG-143,TGG013,Tiền Giang,MTL,10.0,82321040.64,Fungicide
4568,2019,Mar,TGG-143,TGG013,Tiền Giang,GN,1.0,2618290.56,Bio-organic
4569,2019,Apr,TGG-189,TGG013,Tiền Giang,MTL,21.0,172874185.344,Fungicide
4570,2019,Apr,TGG-189,TGG013,Tiền Giang,MTL,21.0,172874185.344,Fungicide
4571,2018,Dec,LDG-174,LDG005,Lâm Đồng,HO,3.0,21574217.856,Fungicide
4572,2018,Dec,LDG-174,LDG005,Lâm Đồng,RA,3.0,25435886.208,Fungicide
4573,2018,Dec,LDG-174,LDG005,Lâm Đồng,MTL,5.0,41160520.32,Fungicide
4574,2018,Dec,LDG-174,LDG005,Lâm Đồng,MPT,6.0,27165695.232,Insecticide
4575,2018,Dec,LDG-174,LDG005,Lâm Đồng,JN,3.0,14803889.28,Insecticide
4576,2018,Dec,LDG-174,LDG005,Lâm Đồng,SN,3.0,20283686.016,Insecticide
4577,2018,Dec,LDG-174,LDG005,Lâm Đồng,PAN,5.0,8053415.04,Herbicide & Molluscicide
4578,2018,Sept,DLK-059,DLK004,Đắk Lắk,MTL,3.0,24696312.192,Fungicide
4579,2018,Sept,DLK-059,DLK004,Đắk Lắk,MPT,2.0,9055231.744,Insecticide
4580,2019,Jan,TGG-148,TGG001,Tiền Giang,MTL,12.0,98785248.768,Fungicide
4581,2019,Jan,TGG-148,TGG001,Tiền Giang,SO,5.0,6369932.8,PHG & Fertilizer
4582,2019,Feb,TGG-148,TGG001,Tiền Giang,MTL,8.0,65856832.512,Fungicide
4583,2019,Feb,TGG-148,TGG001,Tiền Giang,JN,1.0,4934629.76,Insecticide
4584,2019,Mar,TGG-149,TGG001,Tiền Giang,GN,10.0,26182905.6,Bio-organic
4585,2019,Mar,TGG-149,TGG001,Tiền Giang,SO,5.0,6444386.56,PHG & Fertilizer
4586,2019,Mar,TGG-149,TGG001,Tiền Giang,MTL,36.0,296355746.304,Fungicide
4587,2019,Mar,BTN-095,BTN008,Bình Thuận,HO,1.0,5779266.304,Fungicide
4588,2019,Mar,BTN-095,BTN008,Bình Thuận,FY,2.0,16998620.672,Fungicide
4589,2019,Mar,BTN-095,BTN008,Bình Thuận,RA,2.0,13567129.6,Fungicide
4590,2019,Mar,BTN-095,BTN008,Bình Thuận,DA,2.0,8805398.016,Insecticide
4591,2019,Mar,LDG-175,LDG014,Lâm Đồng,LS,2.0,13112134.4,Fungicide
4592,2019,Mar,LDG-175,LDG014,Lâm Đồng,GO,2.0,3285892.608,Insecticide
4593,2019,Mar,LDG-175,LDG014,Lâm Đồng,SR,1.0,6892763.648,Fungicide
4594,2019,Mar,LDG-175,LDG014,Lâm Đồng,SN,2.0,13522457.344,Insecticide
4595,2019,Mar,LDG-175,LDG014,Lâm Đồng,GN,1.0,2734107.52,Bio-organic
4596,2019,Mar,LDG-175,LDG014,Lâm Đồng,MTL,4.0,32928416.256,Fungicide
4597,2019,Mar,LDG-175,LDG014,Lâm Đồng,LS,2.0,13424840.192,Fungicide
4598,2019,Mar,LDG-175,LDG014,Lâm Đồng,GN,2.0,5468215.04,Bio-organic
4599,2019,Mar,LDG-175,LDG014,Lâm Đồng,SR,1.0,6892763.648,Fungicide
4600,2019,Mar,LDG-175,LDG014,Lâm Đồng,SN,2.0,13522457.344,Insecticide
4601,2019,Mar,LDG-175,LDG014,Lâm Đồng,GN,1.0,2734107.52,Bio-organic
4602,2019,Mar,LDG-175,LDG014,Lâm Đồng,MTL,1.0,8232104.064,Fungicide
4603,2019,Feb,AGG-316,DTP006,An Giang,MTL,20.0,164642081.28,Fungicide
4604,2019,Feb,AGG-316,DTP006,An Giang,SO,1.0,1288877.312,PHG & Fertilizer
4605,2019,Mar,AGG-316,DTP006,An Giang,MTL,15.0,123481560.96,Fungicide
4606,2019,Mar,AGG-316,DTP006,An Giang,SO,1.0,1288877.312,PHG & Fertilizer
4607,2018,Oct,DLK-060,DLK012,Đắk Lắk,MPT,3.0,13582847.616,Insecticide
4608,2018,Oct,DLK-060,DLK012,Đắk Lắk,JN,2.0,9869259.52,Insecticide
4609,2018,Sept,DLK-060,DLK012,Đắk Lắk,MPT,3.0,13582847.616,Insecticide
4610,2018,Sept,DLK-060,DLK012,Đắk Lắk,JN,4.0,19738519.04,Insecticide
4611,2018,Oct,DLK-060,DLK012,Đắk Lắk,MPT,4.0,18110463.488,Insecticide
4612,2018,Oct,DLK-060,DLK012,Đắk Lắk,JN,2.0,9869259.52,Insecticide
4613,2018,Oct,DLK-060,DLK012,Đắk Lắk,HO,1.0,7191405.952,Fungicide
4614,2018,Nov,DLK-060,DLK012,Đắk Lắk,MPT,3.0,13582847.616,Insecticide
4615,2018,Nov,DLK-060,DLK012,Đắk Lắk,JN,4.0,19738519.04,Insecticide
4616,2018,Dec,DLK-060,DLK012,Đắk Lắk,MPT,3.0,13582847.616,Insecticide
4617,2018,Dec,DLK-060,DLK012,Đắk Lắk,JN,2.0,9869259.52,Insecticide
4618,2018,Nov,DLK-060,DLK012,Đắk Lắk,MPT,4.0,18110463.488,Insecticide
4619,2018,Nov,DLK-060,DLK012,Đắk Lắk,JN,2.0,9869259.52,Insecticide
4620,2018,Nov,DLK-060,DLK012,Đắk Lắk,MPT,1.1,5392603.110400001,Insecticide
4621,2018,Dec,DLK-060,DLK012,Đắk Lắk,MPT,5.0,22638079.36,Insecticide
4622,2018,Dec,DLK-060,DLK012,Đắk Lắk,JN,2.0,9869259.52,Insecticide
4623,2018,Dec,DLK-060,DLK012,Đắk Lắk,JN,1.0,5881847.04,Insecticide
4624,2018,Dec,DLK-060,DLK012,Đắk Lắk,MPT,4.5,20374271.424,Insecticide
4625,2018,Dec,DLK-060,DLK012,Đắk Lắk,JN,3.0,14803889.28,Insecticide
4626,2018,Dec,DLK-060,DLK012,Đắk Lắk,MPT,4.5,20374271.424,Insecticide
4627,2018,Dec,DLK-060,DLK012,Đắk Lắk,JN,3.0,14803889.28,Insecticide
4628,2018,Oct,DLK-064,DLK012,Đắk Lắk,MPT,3.0,13582847.616,Insecticide
4629,2018,Oct,DLK-064,DLK012,Đắk Lắk,JN,3.0,14803889.28,Insecticide
4630,2018,Oct,DLK-064,DLK012,Đắk Lắk,JN,1.0,5881847.04,Insecticide
4631,2018,Oct,DLK-064,DLK012,Đắk Lắk,MPT,3.0,13582847.616,Insecticide
4632,2018,Oct,DLK-064,DLK012,Đắk Lắk,JN,2.0,9869259.52,Insecticide
4633,2018,Sept,DLK-064,DLK012,Đắk Lắk,MPT,3.0,13582847.616,Insecticide
4634,2018,Sept,DLK-064,DLK012,Đắk Lắk,JN,4.0,19738519.04,Insecticide
4635,2018,Dec,DLK-064,DLK012,Đắk Lắk,MPT,3.0,13582847.616,Insecticide
4636,2018,Dec,DLK-064,DLK012,Đắk Lắk,JN,2.0,9869259.52,Insecticide
4637,2018,Nov,DLK-064,DLK012,Đắk Lắk,MPT,3.0,13582847.616,Insecticide
4638,2018,Nov,DLK-064,DLK012,Đắk Lắk,JN,4.0,19738519.04,Insecticide
4639,2018,Nov,DLK-064,DLK012,Đắk Lắk,MPT,3.0,13582847.616,Insecticide
4640,2018,Nov,DLK-064,DLK012,Đắk Lắk,JN,3.0,14803889.28,Insecticide
4641,2018,Nov,DLK-064,DLK012,Đắk Lắk,JN,1.0,5881847.04,Insecticide
4642,2018,Dec,DLK-064,DLK012,Đắk Lắk,MPT,5.0,22638079.36,Insecticide
4643,2018,Dec,DLK-064,DLK012,Đắk Lắk,JN,2.0,9869259.52,Insecticide
4644,2018,Dec,DLK-064,DLK012,Đắk Lắk,JN,0.5,2940923.52,Insecticide
4645,2018,Dec,DLK-064,DLK012,Đắk Lắk,MPT,3.5,15846655.552,Insecticide
4646,2018,Dec,DLK-064,DLK012,Đắk Lắk,JN,1.5,7401944.64,Insecticide
4647,2018,Dec,DLK-064,DLK012,Đắk Lắk,MPT,5.0,22638079.36,Insecticide
4648,2018,Dec,DLK-064,DLK012,Đắk Lắk,JN,2.3,11349648.447999999,Insecticide
4649,2018,Dec,DLK-064,DLK012,Đắk Lắk,MPT,5.0,22638079.36,Insecticide
4650,2018,Dec,DLK-064,DLK012,Đắk Lắk,JN,2.3,11349648.447999999,Insecticide
4651,2018,Oct,DLK-065,DLK012,Đắk Lắk,MPT,2.5,11319039.68,Insecticide
4652,2018,Oct,DLK-065,DLK012,Đắk Lắk,JN,1.0,4934629.76,Insecticide
4653,2018,Oct,DLK-065,DLK012,Đắk Lắk,JN,1.0,5881847.04,Insecticide
4654,2018,Sept,DLK-065,DLK012,Đắk Lắk,MPT,3.0,13582847.616,Insecticide
4655,2018,Sept,DLK-065,DLK012,Đắk Lắk,JN,3.0,14803889.28,Insecticide
4656,2018,Sept,DLK-065,DLK012,Đắk Lắk,JN,1.0,5881847.04,Insecticide
4657,2018,Oct,DLK-065,DLK012,Đắk Lắk,MPT,3.0,13582847.616,Insecticide
4658,2018,Oct,DLK-065,DLK012,Đắk Lắk,JN,3.0,14803889.28,Insecticide
4659,2018,Oct,DLK-065,DLK012,Đắk Lắk,JN,1.0,5881847.04,Insecticide
4660,2018,Nov,DLK-065,DLK012,Đắk Lắk,MPT,3.0,13582847.616,Insecticide
4661,2018,Nov,DLK-065,DLK012,Đắk Lắk,JN,3.0,14803889.28,Insecticide
4662,2018,Nov,DLK-065,DLK012,Đắk Lắk,JN,1.0,5881847.04,Insecticide
4663,2018,Nov,DLK-065,DLK012,Đắk Lắk,MPT,3.0,13582847.616,Insecticide
4664,2018,Nov,DLK-065,DLK012,Đắk Lắk,JN,3.0,14803889.28,Insecticide
4665,2018,Nov,DLK-065,DLK012,Đắk Lắk,JN,1.0,5881847.04,Insecticide
4666,2018,Dec,DLK-065,DLK012,Đắk Lắk,MPT,3.0,13582847.616,Insecticide
4667,2018,Dec,DLK-065,DLK012,Đắk Lắk,JN,1.7,8388870.592,Insecticide
4668,2018,Nov,DLK-065,DLK012,Đắk Lắk,MPT,5.0,22638079.36,Insecticide
4669,2018,Nov,DLK-065,DLK012,Đắk Lắk,JN,1.5,7401944.64,Insecticide
4670,2018,Nov,DLK-065,DLK012,Đắk Lắk,JN,1.0,5881847.04,Insecticide
4671,2018,Sept,DLK-066,DLK012,Đắk Lắk,MPT,3.0,13582847.616,Insecticide
4672,2018,Sept,DLK-066,DLK012,Đắk Lắk,JN,3.0,14803889.28,Insecticide
4673,2018,Sept,DLK-066,DLK012,Đắk Lắk,JN,1.0,5881847.04,Insecticide
4674,2018,Oct,DLK-066,DLK012,Đắk Lắk,MPT,3.0,13582847.616,Insecticide
4675,2018,Oct,DLK-066,DLK012,Đắk Lắk,JN,2.0,9869259.52,Insecticide
4676,2018,Dec,DLK-066,DLK012,Đắk Lắk,MPT,3.0,13582847.616,Insecticide
4677,2018,Dec,DLK-066,DLK012,Đắk Lắk,JN,2.0,9869259.52,Insecticide
4678,2018,Nov,DLK-066,DLK012,Đắk Lắk,MPT,3.0,13582847.616,Insecticide
4679,2018,Nov,DLK-066,DLK012,Đắk Lắk,JN,3.0,14803889.28,Insecticide
4680,2018,Nov,DLK-066,DLK012,Đắk Lắk,JN,1.0,5881847.04,Insecticide
4681,2018,Dec,DLK-066,DLK012,Đắk Lắk,MPT,3.0,13582847.616,Insecticide
4682,2018,Dec,DLK-066,DLK012,Đắk Lắk,JN,0.3,1480388.928,Insecticide
4683,2018,Dec,DLK-066,DLK012,Đắk Lắk,JN,1.0,5881847.04,Insecticide
4684,2018,Oct,DLK-067,DLK012,Đắk Lắk,MPT,3.0,13582847.616,Insecticide
4685,2018,Oct,DLK-067,DLK012,Đắk Lắk,JN,1.0,4934629.76,Insecticide
4686,2018,Oct,DLK-067,DLK012,Đắk Lắk,JN,1.0,5881847.04,Insecticide
4687,2018,Sept,DLK-067,DLK012,Đắk Lắk,MPT,3.0,13582847.616,Insecticide
4688,2018,Sept,DLK-067,DLK012,Đắk Lắk,JN,3.0,14803889.28,Insecticide
4689,2018,Sept,DLK-067,DLK012,Đắk Lắk,JN,1.0,5881847.04,Insecticide
4690,2018,Dec,DLK-067,DLK012,Đắk Lắk,MPT,3.0,13582847.616,Insecticide
4691,2018,Dec,DLK-067,DLK012,Đắk Lắk,JN,1.0,4934629.76,Insecticide
4692,2018,Dec,DLK-067,DLK012,Đắk Lắk,JN,1.0,5881847.04,Insecticide
4693,2018,Nov,DLK-067,DLK012,Đắk Lắk,MPT,3.0,13582847.616,Insecticide
4694,2018,Nov,DLK-067,DLK012,Đắk Lắk,JN,3.0,14803889.28,Insecticide
4695,2018,Nov,DLK-067,DLK012,Đắk Lắk,JN,1.0,5881847.04,Insecticide
4696,2018,Dec,DLK-067,DLK012,Đắk Lắk,MPT,3.0,13582847.616,Insecticide
4697,2018,Dec,DLK-067,DLK012,Đắk Lắk,JN,1.8,8882333.568,Insecticide
4698,2018,Nov,DLK-067,DLK012,Đắk Lắk,MPT,3.0,13582847.616,Insecticide
4699,2018,Nov,DLK-067,DLK012,Đắk Lắk,JN,1.0,4934629.76,Insecticide
4700,2018,Nov,DLK-067,DLK012,Đắk Lắk,JN,0.6,3529108.224,Insecticide
4701,2018,Oct,DLK-068,DLK012,Đắk Lắk,MPT,2.0,9055231.744,Insecticide
4702,2018,Oct,DLK-068,DLK012,Đắk Lắk,JN,1.0,4934629.76,Insecticide
4703,2018,Oct,DLK-068,DLK012,Đắk Lắk,HO,1.0,7191405.952,Fungicide
4704,2018,Sept,DLK-068,DLK012,Đắk Lắk,MPT,3.0,13582847.616,Insecticide
4705,2018,Sept,DLK-068,DLK012,Đắk Lắk,JN,4.0,19738519.04,Insecticide
4706,2018,Nov,DLK-068,DLK012,Đắk Lắk,MPT,3.0,13582847.616,Insecticide
4707,2018,Nov,DLK-068,DLK012,Đắk Lắk,JN,4.0,19738519.04,Insecticide
4708,2018,Dec,DLK-068,DLK012,Đắk Lắk,MPT,2.0,9055231.744,Insecticide
4709,2018,Dec,DLK-068,DLK012,Đắk Lắk,JN,1.0,4934629.76,Insecticide
4710,2018,Dec,DLK-068,DLK012,Đắk Lắk,HO,1.0,7191405.952,Fungicide
4711,2018,Dec,DLK-068,DLK012,Đắk Lắk,MPT,2.75,12450943.648,Insecticide
4712,2018,Dec,DLK-068,DLK012,Đắk Lắk,JN,2.0,9869259.52,Insecticide
4713,2018,Oct,DLK-111,DLK012,Đắk Lắk,MPT,3.0,13582847.616,Insecticide
4714,2018,Oct,DLK-111,DLK012,Đắk Lắk,JN,2.0,9869259.52,Insecticide
4715,2018,Sept,DLK-111,DLK012,Đắk Lắk,MPT,4.0,18110463.488,Insecticide
4716,2018,Sept,DLK-111,DLK012,Đắk Lắk,JN,2.0,9869259.52,Insecticide
4717,2018,Sept,DLK-111,DLK012,Đắk Lắk,HO,1.0,7191405.952,Fungicide
4718,2018,Dec,DLK-111,DLK012,Đắk Lắk,MPT,3.0,13582847.616,Insecticide
4719,2018,Dec,DLK-111,DLK012,Đắk Lắk,JN,1.5,7401944.64,Insecticide
4720,2018,Dec,DLK-111,DLK012,Đắk Lắk,MPT,3.0,13582847.616,Insecticide
4721,2018,Dec,DLK-111,DLK012,Đắk Lắk,JN,2.0,9869259.52,Insecticide
4722,2018,Dec,DLK-111,DLK012,Đắk Lắk,MPT,2.0,9055231.744,Insecticide
4723,2018,Dec,DLK-111,DLK012,Đắk Lắk,JN,1.0,4934629.76,Insecticide
4724,2018,Dec,DLK-111,DLK012,Đắk Lắk,HO,1.0,7191405.952,Fungicide
4725,2018,Dec,DLK-111,DLK012,Đắk Lắk,MPT,3.0,13582847.616,Insecticide
4726,2018,Dec,DLK-111,DLK012,Đắk Lắk,JN,1.5,7401944.64,Insecticide
4727,2018,Dec,DLK-111,DLK012,Đắk Lắk,MPT,3.0,13582847.616,Insecticide
4728,2018,Dec,DLK-111,DLK012,Đắk Lắk,JN,2.0,9869259.52,Insecticide
4729,2018,Dec,DLK-111,DLK012,Đắk Lắk,MPT,3.0,13582847.616,Insecticide
4730,2018,Dec,DLK-111,DLK012,Đắk Lắk,JN,2.0,9869259.52,Insecticide
4731,2018,Dec,DLK-111,DLK012,Đắk Lắk,MPT,3.0,13582847.616,Insecticide
4732,2018,Dec,DLK-111,DLK012,Đắk Lắk,JN,2.0,9869259.52,Insecticide
4733,2018,Nov,DLK-111,DLK012,Đắk Lắk,MPT,4.0,18110463.488,Insecticide
4734,2018,Nov,DLK-111,DLK012,Đắk Lắk,JN,2.0,9869259.52,Insecticide
4735,2018,Nov,DLK-111,DLK012,Đắk Lắk,MPT,1.1,5392603.110400001,Insecticide
4736,2018,Sept,NTN-024,NTN002,Ninh Thuận,MTL,7.0,57624728.448,Fungicide
4737,2018,Sept,NTN-024,NTN002,Ninh Thuận,MPT,15.0,67914238.08,Insecticide
4738,2018,Sept,NTN-024,NTN002,Ninh Thuận,MPO,5.0,29447289.344000008,PCO
4739,2018,Sept,NTN-024,NTN002,Ninh Thuận,GO,3.0,4928838.912,Insecticide
4740,2019,Jan,NTN-024,NTN002,Ninh Thuận,HO,3.0,21574217.856,Fungicide
4741,2019,Jan,NTN-024,NTN002,Ninh Thuận,GO,7.0,11500624.128,Insecticide
4742,2019,Jan,NTN-024,NTN002,Ninh Thuận,MPO,5.0,29447289.344000008,PCO
4743,2019,Jan,NTN-024,NTN002,Ninh Thuận,JN,3.0,14803889.28,Insecticide
4744,2018,Oct,TGG-153,TGG001,Tiền Giang,MTL,5.0,41160520.32,Fungicide
4745,2018,Oct,TGG-153,TGG001,Tiền Giang,MPT,5.0,22638079.36,Insecticide
4746,2018,Oct,TGG-153,TGG001,Tiền Giang,JN,3.0,14803889.28,Insecticide
4747,2019,Jan,TGG-153,TGG001,Tiền Giang,MTL,16.0,131713665.024,Fungicide
4748,2019,Jan,TGG-153,TGG001,Tiền Giang,JN,3.0,14803889.28,Insecticide
4749,2019,Jan,TGG-153,TGG001,Tiền Giang,MPT,5.0,22638079.36,Insecticide
4750,2018,Dec,DTP-182,DTP006,Đồng Tháp,MTL,19.0,156409977.216,Fungicide
4751,2018,Dec,DTP-182,DTP006,Đồng Tháp,SO,1.0,1288877.312,PHG & Fertilizer
4752,2019,Feb,DTP-182,DTP006,Đồng Tháp,MTL,1.0,8232104.064,Fungicide
4753,2019,Mar,DTP-182,DTP006,Đồng Tháp,MTL,17.0,139945769.088,Fungicide
4754,2019,Mar,DTP-182,DTP006,Đồng Tháp,SO,3.0,3866631.936,PHG & Fertilizer
4755,2019,Feb,DTP-185,DTP015,Đồng Tháp,MTL,19.0,156409977.216,Fungicide
4756,2019,Feb,DTP-185,DTP015,Đồng Tháp,RA,2.0,13567129.6,Fungicide
4757,2019,Feb,DTP-185,DTP006,Đồng Tháp,MTL,20.0,164642081.28,Fungicide
4758,2019,Feb,DTP-185,DTP006,Đồng Tháp,SO,2.0,2577754.624,PHG & Fertilizer
4759,2019,Feb,DTP-185,DTP006,Đồng Tháp,MTL,20.0,164642081.28,Fungicide
4760,2018,Dec,TGG-154,TGG001,Tiền Giang,MTL,4.0,32928416.256,Fungicide
4761,2018,Dec,TGG-154,TGG001,Tiền Giang,LS,1.0,6556067.2,Fungicide
4762,2019,Jan,TGG-154,TGG001,Tiền Giang,MTL,9.0,74088936.576,Fungicide
4763,2019,Jan,TGG-154,TGG001,Tiền Giang,JN,7.0,34542408.32,Insecticide
4764,2019,Feb,TGG-154,TGG001,Tiền Giang,MTL,8.0,65856832.512,Fungicide
4765,2019,Feb,TGG-154,TGG001,Tiền Giang,JN,1.0,4934629.76,Insecticide
4766,2019,Feb,TGG-154,TGG001,Tiền Giang,JD,1.0,2222858.368,Insecticide
4767,2019,Jan,BTE-038,BTE003,Bến Tre,MTL,5.0,41160520.32,Fungicide
4768,2019,Jan,BTE-038,BTE003,Bến Tre,MTL,2.0,16773604.864,Fungicide
4769,2019,Jan,BTE-038,BTE003,Bến Tre,MPT,1.0,4902366.464,Insecticide
4770,2019,Jan,BTE-038,BTE003,Bến Tre,JN,1.0,5881847.04,Insecticide
4771,2019,Jan,BTE-038,BTE003,Bến Tre,JN,1.0,4934629.76,Insecticide
4772,2019,Jan,BTE-038,BTE003,Bến Tre,WR,1.0,4101574.912,Insecticide
4773,2019,Jan,BTE-038,BTE003,Bến Tre,GO,1.0,1642946.304,Insecticide
4774,2019,Jan,BTE-038,BTE003,Bến Tre,PAN,5.0,8458774.4,Herbicide & Molluscicide
4775,2019,Jan,BTE-038,BTE003,Bến Tre,PAN,5.0,8053415.04,Herbicide & Molluscicide
4776,2019,Jan,BTE-038,BTE003,Bến Tre,SO,23.0,29644178.176,PHG & Fertilizer
4777,2019,Feb,BTE-038,BTE003,Bến Tre,MTL,2.0,16464208.128,Fungicide
4778,2019,Feb,BTE-038,BTE003,Bến Tre,MTL,2.0,16773604.864,Fungicide
4779,2019,Feb,BTE-038,BTE003,Bến Tre,MPT,1.0,4902366.464,Insecticide
4780,2019,Feb,BTE-038,BTE003,Bến Tre,JN,2.0,11763694.08,Insecticide
4781,2019,Feb,BTE-038,BTE003,Bến Tre,JN,1.0,4934629.76,Insecticide
4782,2019,Feb,BTE-038,BTE003,Bến Tre,WR,1.0,4101574.912,Insecticide
4783,2019,Feb,BTE-038,BTE003,Bến Tre,GO,1.0,1642946.304,Insecticide
4784,2019,Feb,BTE-038,BTE003,Bến Tre,PAN,1.0,1691754.88,Herbicide & Molluscicide
4785,2019,Feb,BTE-038,BTE003,Bến Tre,PAN,1.0,1610683.008,Herbicide & Molluscicide
4786,2019,Feb,BTE-038,BTE003,Bến Tre,SO,2.0,2577754.624,PHG & Fertilizer
4787,2019,Feb,DTP-186,DTP015,Đồng Tháp,MTL,19.0,156409977.216,Fungicide
4788,2019,Feb,DTP-186,DTP015,Đồng Tháp,FY,1.0,9552417.408,Fungicide
4789,2019,Feb,DTP-242,DTP015,Đồng Tháp,MTL,20.0,164642081.28,Fungicide
4790,2019,Feb,DTP-242,DTP015,Đồng Tháp,SO,1.0,1288877.312,PHG & Fertilizer
4791,2018,Dec,BTN-102,BTN011,Bình Thuận,MPO,4.0,27641868.390400004,PCO
4792,2018,Dec,BTN-102,BTN011,Bình Thuận,MPO,3.0,17668373.6064,PCO
4793,2018,Oct,KHA-039,KHA004,Khánh Hoà,MPT,5.0,24511832.32,Insecticide
4794,2019,Mar,VLG-049,DTP006,Vĩnh Long,MTL,1.0,8232104.064,Fungicide
4795,2018,Dec,VLG-049,VLG008,Vĩnh Long,RA,3.0,20350694.4,Fungicide
4796,2018,Dec,VLG-049,VLG008,Vĩnh Long,JN,3.0,17645541.12,Insecticide
4797,2018,Dec,VLG-049,VLG008,Vĩnh Long,MTL,4.0,32928416.256,Fungicide
4798,2019,Feb,VLG-049,VLG008,Vĩnh Long,MTL,33.0,271659434.112,Fungicide
4799,2019,Jan,DTP-189,DTP006,Đồng Tháp,MTL,19.0,156409977.216,Fungicide
4800,2019,Jan,DTP-189,DTP006,Đồng Tháp,BOI,4.0,10668396.544,PHG & Fertilizer
4801,2019,Feb,DTP-189,DTP006,Đồng Tháp,JD,2.0,4445716.736,Insecticide
4802,2019,Feb,DTP-191,DTP015,Đồng Tháp,MTL,20.0,164642081.28,Fungicide
4803,2019,Feb,DTP-191,DTP015,Đồng Tháp,GN,1.0,2618290.56,Bio-organic
4804,2019,Feb,DTP-234,DTP006,Đồng Tháp,MTL,20.0,164642081.28,Fungicide
4805,2019,Feb,DTP-234,DTP006,Đồng Tháp,SO,1.0,1288877.312,PHG & Fertilizer
4806,2019,Feb,TGG-159,TGG013,Tiền Giang,MTL,13.0,107017352.832,Fungicide
4807,2019,Mar,TGG-159,TGG013,Tiền Giang,MTL,25.0,205802601.6,Fungicide
4808,2019,Mar,TGG-159,TGG013,Tiền Giang,GN,1.0,2618290.56,Bio-organic
4809,2018,Oct,VLG-050,DTP006,Vĩnh Long,MTL,20.0,164642081.28,Fungicide
4810,2018,Oct,VLG-050,DTP006,Vĩnh Long,BOI,8.0,21336793.088,PHG & Fertilizer
4811,2018,Oct,VLG-050,DTP006,Vĩnh Long,MTL,1.0,8386802.432,Fungicide
4812,2019,Feb,TGG-181,TGG013,Tiền Giang,MTL,21.0,172874185.344,Fungicide
4813,2019,Mar,TGG-181,TGG013,Tiền Giang,MTL,16.0,131713665.024,Fungicide
4814,2019,Mar,TGG-181,TGG013,Tiền Giang,GO,18.0,29573033.472,Insecticide
4815,2019,Mar,TGG-181,TGG013,Tiền Giang,SO,3.0,3615970.944,PHG & Fertilizer
4816,2019,Mar,TGG-181,TGG013,Tiền Giang,GN,1.0,2618290.56,Bio-organic
4817,2019,Mar,DTP-226,DTP015,Đồng Tháp,MTL,18.0,148177873.152,Fungicide
4818,2019,Mar,DTP-226,DTP015,Đồng Tháp,FY,10.0,95524174.08,Fungicide
4819,2019,Mar,DTP-226,DTP015,Đồng Tháp,UQE,5.0,30923128.32,Fungicide
4820,2019,Mar,DTP-226,DTP015,Đồng Tháp,DA,7.0,30818893.056,Insecticide
4821,2019,Mar,DTP-226,DTP015,Đồng Tháp,GO,5.0,8214731.52,Insecticide
4822,2019,Mar,DTP-226,DTP015,Đồng Tháp,PAN,12.0,19328196.096,Herbicide & Molluscicide
4823,2018,Oct,LDG-179,LDG003,Lâm Đồng,HO,1.0,7191405.952,Fungicide
4824,2018,Oct,LDG-179,LDG003,Lâm Đồng,RA,1.0,8478628.736,Fungicide
4825,2018,Oct,LDG-179,LDG003,Lâm Đồng,LC,5.0,8181640.96,Bio-organic
4826,2018,Oct,LDG-179,LDG003,Lâm Đồng,JN,4.0,19738519.04,Insecticide
4827,2018,Oct,LDG-179,LDG003,Lâm Đồng,MPT,1.0,4902366.464,Insecticide
4828,2018,Oct,LDG-179,LDG003,Lâm Đồng,JN,4.0,19738519.04,Insecticide
4829,2018,Oct,LDG-179,LDG003,Lâm Đồng,MPT,1.0,4902366.464,Insecticide
4830,2018,Oct,LDG-179,LDG003,Lâm Đồng,AN,0.25,1165821.792,Insecticide
4831,2018,Oct,LDG-179,LDG003,Lâm Đồng,GN,1.0,2734107.52,Bio-organic
4832,2018,Oct,LDG-179,LDG003,Lâm Đồng,HO,1.0,7191405.952,Fungicide
4833,2018,Oct,LDG-179,LDG003,Lâm Đồng,JD,2.0,4445716.736,Insecticide
4834,2018,Oct,LDG-179,LDG003,Lâm Đồng,PAN,5.0,8053415.04,Herbicide & Molluscicide
4835,2018,Oct,LDG-179,LDG003,Lâm Đồng,RA,2.0,16957257.472,Fungicide
4836,2018,Oct,LDG-179,LDG003,Lâm Đồng,SN,1.0,6761228.672,Insecticide
4837,2018,Oct,LDG-179,LDG003,Lâm Đồng,MPT,0.5,1719638.640384,Insecticide
4838,2018,Oct,LDG-179,LDG003,Lâm Đồng,MPT,10.0,34392772.807679996,Insecticide
